Price,Close,High,Low,Open,Volume
2023-06-26,146.21913146972656,146.64594881127397,145.37497647055952,145.53621793413075,1441100
2023-06-27,147.43319702148438,147.62289200997358,146.04839610719327,146.28551846100476,967000
2023-06-28,147.3004150390625,147.36680177495842,146.52264674016402,147.29092088193414,1288000
2023-06-29,148.45758056640625,148.46706025119616,146.97793926231336,147.30990190357454,1597600
2023-06-30,149.70010375976562,150.02258672542285,148.99821629968665,149.29224573736246,1923900
2023-07-03,150.26918029785156,150.38300887614443,149.27327792919428,149.35863850831333,808100
2023-07-05,149.51040649414062,149.95619772286202,149.14997584807617,149.5483397066099,1317800
2023-07-06,147.91693115234375,148.32478915361006,146.98741551658458,148.14457383719943,1606400
2023-07-07,148.09715270996094,149.3965787178713,147.39526525667716,147.39526525667716,1076500
2023-07-10,149.0835418701172,149.4155189156684,148.0117587979969,148.0117587979969,1267300
2023-07-11,150.67703247070312,150.83827393818217,149.34915304864037,149.4534874655739,1564800
2023-07-12,151.31253051757812,151.98596443835652,151.12283550995647,151.80574911563548,1804400
2023-07-13,151.95753479003906,152.13773566827618,151.3694613593581,151.58762440156727,1319500
2023-07-14,150.88571166992188,152.1187509167146,150.69601666413865,152.1187509167146,3131900
2023-07-17,150.9805450439453,151.4168565628496,150.19331152952333,150.56322183939412,1297900
2023-07-18,152.0049285888672,152.48866751723804,150.98055814813122,151.06593320612726,1199700
2023-07-19,152.839599609375,153.25693731091653,152.3463810100258,152.3463810100258,2493000
2023-07-20,153.68377685546875,153.81656482757717,152.830141959458,153.057770212899,990900
2023-07-21,154.10107421875,154.4330512983932,153.43713453226331,153.99673980567354,2653800
2023-07-24,154.74606323242188,155.09701420502105,154.28131261870152,154.3192458324086,1126100
2023-07-25,154.67019653320312,155.106493617676,154.20543144749763,154.21491113270727,1235700
2023-07-26,155.13497924804688,155.51438382696995,154.2813442728785,154.2813442728785,1274400
2023-07-27,153.82603454589844,155.72301372326734,153.5984063072078,155.58074607408568,1323300
2023-07-28,154.48992919921875,154.97365349250916,153.92082987657372,154.92622613682258,916000
2023-07-31,154.9737091064453,155.2677385553019,154.47101079592235,154.85989499019172,1765400
2023-08-01,154.45201110839844,154.99265701574313,154.00621993059485,154.54686583793955,866100
2023-08-02,153.16207885742188,153.86396629052632,152.88702327323833,153.5794165488461,1416600
2023-08-03,152.64988708496094,153.2094923601773,152.04285444495682,152.5645265120228,1219000
2023-08-04,152.09976196289062,153.84497899918745,151.91006697595398,152.98185016490595,1432500
2023-08-07,153.47508239746094,153.58889650521394,152.659380855362,152.659380855362,1069700
2023-08-08,152.79217529296875,152.92496324858584,151.32201362326418,152.1377151999982,1003100
2023-08-09,152.3274383544922,153.35179440529106,152.1282491667906,152.87754959655703,978200
2023-08-10,152.13771057128906,153.9683028388888,151.8721346681349,152.97238596566004,1213700
2023-08-11,152.5645294189453,152.79215761778417,151.60654583949832,151.74882793657264,1299400
2023-08-14,152.46022033691406,152.479179708101,151.78678636691532,152.27051084262544,1142500
2023-08-15,150.43045043945312,151.54966117653956,150.22178157782648,151.54966117653956,1944100
2023-08-16,149.39659118652344,150.88572680049222,149.33020444060273,150.2312666630309,1425100
2023-08-17,148.70419311523438,150.20280836741543,148.5144980964474,149.99413950490907,1665600
2023-08-18,148.96975708007812,149.3017341909132,147.83157258590236,147.92642732408413,2235200
2023-08-21,148.75161743164062,149.32070247630827,147.8315814129859,149.06462071896868,1501700
2023-08-22,148.04971313476562,149.2542987752877,147.94537871751095,148.979243205871,1432900
2023-08-23,149.0835418701172,149.15942275118027,148.04969200212932,148.2204276027208,1188300
2023-08-24,147.7556915283203,149.95619409108107,147.72723800145712,148.8274892828375,1982100
2023-08-25,148.64727783203125,149.22585701463947,147.40475888400405,148.34375424052462,1993900
2023-08-28,149.53887939453125,150.07003127472055,149.12154163929586,149.3396902030586,1385500
2023-08-29,150.9521026611328,151.02798356014372,149.46298162734846,149.64319695339915,1392400
2023-08-30,151.35047912597656,151.72038945857557,150.91416758026418,151.04695553368944,1317300
2023-08-31,150.79087829589844,151.71091440074645,150.7529450784876,151.5781264306036,1121000
2023-09-01,151.61607360839844,152.1092777970888,151.1323346330247,151.72040804692972,984300
2023-09-05,149.87081909179688,151.5686233835194,149.8423655649234,151.44531511853367,1268600
2023-09-06,149.3776397705078,149.8708439667085,148.6472986896675,149.57681449168024,1054400
2023-09-07,149.27330017089844,149.69063791695373,148.81801473549106,149.13101804503253,1672700
2023-09-08,149.4345245361328,149.79494070683864,149.06461420777597,149.31121626908012,1190800
2023-09-11,149.794921875,150.30711424851873,149.51986632092473,150.02256453798606,1198000
2023-09-12,149.99412536621094,150.70549247420917,149.51988062754543,149.51988062754543,1728900
2023-09-13,149.5957794189453,150.48736194994657,149.23534874314413,150.0984777442456,1197800
2023-09-14,151.30303955078125,151.42633333650116,150.5726986294543,150.7529139387376,1270800
2023-09-15,150.18382263183594,151.21767270424462,150.01310147028636,150.63910800823697,4239700
2023-09-18,150.05104064941406,150.55373894214813,149.61474357067965,150.20280244758328,1608400
2023-09-19,149.67164611816406,150.27867881975334,149.0171860469754,150.0131029173581,1271400
2023-09-20,149.10252380371094,150.6959934469525,149.03613707467534,150.20277492966358,1375900
2023-09-21,146.9020538330078,148.54293656470782,146.8451467804218,148.43860214403318,1741600
2023-09-22,146.26658630371094,147.290942326678,146.20018508534687,147.1202211471177,7298200
2023-09-25,146.69342041015625,146.74084778969598,145.61214273154985,145.8208116232813,2377800
2023-09-26,144.8376922607422,146.23137847359519,144.64678013223593,145.78272696049152,2025200
2023-09-27,144.86631774902344,145.4963408360785,143.88310652179842,145.24815654375104,1975500
2023-09-28,145.60134887695312,146.15500422100686,144.87587699456952,144.96178526373447,2392900
2023-09-29,144.9236297607422,146.49867318733698,144.50361429614006,146.479577602856,1812100
2023-10-02,143.3008270263672,144.80905761827844,142.47989175648289,144.80905761827844,2814200
2023-10-03,141.75442504882812,143.138556252334,141.31531402362378,142.52762867313393,2047900
2023-10-04,142.0216827392578,142.1457821637291,140.58027957655182,141.91667889524214,2025300
2023-10-05,141.7162322998047,142.16486921711692,140.9048376010678,141.70667722634096,2145200
2023-10-06,142.7758026123047,143.51081494128957,140.17935721299062,141.12437722615974,1985600
2023-10-09,143.88311767578125,144.08358487926128,142.41307825768766,142.47035043992145,1414200
2023-10-10,144.98089599609375,145.65863627787883,144.14086510137832,144.19813728680663,1600400
2023-10-11,144.8567657470703,145.295876684749,143.9690179303841,144.98086516621723,1560500
2023-10-12,143.36764526367188,145.07632838704262,142.59444171645032,145.06678787910369,1989200
2023-10-13,143.34854125976562,144.53221962939034,142.8521581285475,143.94037316174794,2425000
2023-10-16,144.9140625,145.3340779292835,143.94039169263027,144.16949499014729,5649100
2023-10-17,145.5249786376953,146.2886416704776,144.1026709868699,144.1026709868699,2124400
2023-10-18,143.57765197753906,145.14315464276928,143.34854869762944,145.1049634799539,2032200
2023-10-19,142.17442321777344,144.27448560578264,141.98351110352908,143.5680947608518,2516100
2023-10-20,140.69483947753906,142.39398218437444,140.69483947753906,142.13624279954877,2373200
2023-10-23,139.5875244140625,141.00030616693957,139.51115665182635,140.2270880364214,2610900
2023-10-24,140.46571350097656,141.08619602605148,139.931153800743,140.33207357591817,1838000
2023-10-25,139.25341796875,140.3034418221599,139.07204637221432,140.02662145658326,2419400
2023-10-26,139.0911407470703,140.08389241732152,138.88113306507606,139.17704900816076,2875000
2023-10-27,137.1629180908203,139.15797683974827,136.82881093171315,139.00524130611856,3139400
2023-10-30,138.4993133544922,138.75705273889145,137.2870133282955,137.92657696941373,2956600
2023-10-31,139.76889038085938,139.8643537212124,138.41339542867848,138.71886646527963,2959300
2023-11-01,140.44662475585938,140.73298560403563,139.47295417508425,139.94070116986984,3361100
2023-11-02,143.25311279296875,143.35810208599196,141.2771350610697,141.3535028279011,2532700
2023-11-03,144.9331512451172,145.56317435931874,144.5608675077547,144.62768019617292,2114400
2023-11-06,144.23631286621094,145.24816020785835,143.8067423905982,145.01905692524227,3807700
2023-11-07,143.57765197753906,143.96903128526182,143.27218093765956,143.7685640946333,2164000
2023-11-08,143.1385498046875,143.7876685215333,142.56581341817133,143.55856522752978,1960500
2023-11-09,141.9930877685547,143.73042195159474,141.91671999027844,143.62541807717292,3252500
2023-11-10,143.4630889892578,143.5871884163997,141.87850535318515,142.62307278471556,2237000
2023-11-13,143.4058074951172,143.73037408611933,142.88078829785144,143.1862593092277,3307700
2023-11-14,146.56544494628906,147.08092362365085,144.99994246637476,145.37222614862085,2858600
2023-11-15,147.34825134277344,147.99735558808362,146.6895920219556,146.6895920219556,2738200
2023-11-16,146.86138916015625,147.35775773907258,146.2886382575168,147.05230127248257,3132200
2023-11-17,147.61549377441406,147.6823210233352,147.042742884685,147.3863905053904,2997000
2023-11-20,148.1405029296875,148.54142269899157,147.04273289324283,147.39593556302864,3729300
2023-11-21,147.9400634765625,148.18826235571794,147.60597088905146,148.02598631624195,1977000
2023-11-22,148.57008361816406,148.77055081915339,147.9782516548858,148.21689545500274,2197200
2023-11-24,149.0760040283203,149.30510731502866,148.5223486763544,148.5223486763544,1489700
2023-11-27,148.72280883789062,148.91372095161955,148.29325294058538,148.65598158697216,4714600
2023-11-28,148.60824584960938,149.30509616585456,148.24551721315075,148.57006925417275,3826300
2023-11-29,149.04737854003906,149.93514109422753,148.8564664036997,149.35284961071193,2680000
2023-11-30,150.3360595703125,150.41242733727975,149.0855537725939,149.35284823981036,2836000
2023-12-01,151.98745727539062,152.10200163292717,150.00193920601222,150.1928513237934,3446300
2023-12-04,152.03518676757812,152.42655150543996,151.1378838046379,151.1378838046379,4024700
2023-12-05,150.83242797851562,151.66291833948685,150.69878802794105,151.52927838891227,3021500
2023-12-06,150.52694702148438,151.87290138295572,150.38375201977857,151.45288601634113,3034000
2023-12-07,150.96604919433594,151.24288413552543,150.526952796509,150.87060042186332,2890200
2023-12-08,151.5769805908203,151.82517945009317,150.87060430682402,151.00424424425526,3410700
2023-12-11,152.7702178955078,152.7702178955078,151.82519771202473,151.82519771202473,6841500
2023-12-12,152.75112915039062,152.9802178787188,151.96837048683796,152.7415740762691,2323300
2023-12-13,155.42393493652344,155.46211153412932,152.35974225626867,152.6651987340989,2851000
2023-12-14,157.59080505371094,158.07764769307715,156.62668941398232,156.7316932611338,3116300
2023-12-15,156.5980682373047,157.3330952373579,156.11122555157894,157.05626026593305,3387800
2023-12-18,156.76036071777344,157.40946494593413,156.74126513292651,157.18037619042494,3807300
2023-12-19,158.17311096191406,158.2017470532468,157.00852802884242,157.18035914250086,2443900
2023-12-20,155.52593994140625,158.24318099845024,155.49713645659145,157.74389617698336,2097300
2023-12-21,157.11981201171875,157.21583340161735,155.88121812654677,156.59172366889072,3844900
2023-12-22,157.7342987060547,158.37760094673044,157.17740691916987,157.59987756100014,2599800
2023-12-26,158.63687133789062,159.07853460345544,157.8591478326414,158.0511759764004,2949400
2023-12-27,158.8673095703125,159.1169446853135,158.3488174804078,158.70407026921845,2524600
2023-12-28,159.0977325439453,159.35697858086064,158.69446907030337,158.69446907030337,2260400
2023-12-29,158.66566467285156,159.24176371806834,158.20479422716252,158.9345069870708,3275800
2024-01-02,159.22256469726562,159.71223865531493,157.8879493363315,157.95515259293842,7014100
2024-01-03,157.78233337402344,158.71368525300375,157.56150174162025,158.52165710957453,3177800
2024-01-04,157.54226684570312,158.64643946448098,157.5230596394932,157.85911981954158,3380800
2024-01-05,158.0127716064453,158.80009136817185,157.22543719391095,157.55188649387543,3267000
2024-01-08,159.16494750976562,159.24176169153748,157.28303668337324,157.67670387090126,4554600
2024-01-09,158.2432098388672,158.54085567007138,157.90716423784679,158.36803472968523,1841400
2024-01-10,158.21438598632812,158.46402108502696,157.60948347121115,158.07996483305845,1927300
2024-01-11,157.62867736816406,158.28159052234383,156.63971868459078,158.0511480001382,4309700
2024-01-12,157.56149291992188,158.69446915828584,157.18703293341764,158.17599173497516,2386800
2024-01-16,156.4285125732422,156.9661972413001,155.99644558289626,156.78376537517866,4622600
2024-01-17,155.39151000976562,156.2556584577708,154.73861152313552,155.25708887129443,1844400
2024-01-18,155.90040588378906,156.04443796420227,154.5657906498106,155.4875461517125,2849800
2024-01-19,157.25424194335938,157.53269519912135,155.42995263993052,156.39970426847626,2468300
2024-01-22,157.84951782226562,158.38721707092756,157.49426506671253,157.5614829668477,3399700
2024-01-23,158.1567840576172,158.3872266066318,157.60948849776022,158.07996987461232,1274400
2024-01-24,157.4942626953125,158.9344955539424,157.4654592102044,158.79047812840193,1659800
2024-01-25,159.1073455810547,159.17454883548146,157.9743546775044,158.65607140559072,1384100
2024-01-26,159.1841583251953,159.6162399785717,158.86731993390555,159.1265513449608,1704200
2024-01-29,159.9618682861328,160.01947525620278,158.77127051839716,159.18413023776947,2490700
2024-01-30,160.44195556640625,160.66278718190858,159.54900352412864,159.7602388609768,1202600
2024-01-31,158.7616729736328,160.68198343161055,158.70405135321636,160.4899406651679,1774300
2024-02-01,160.27870178222656,160.31711619498418,158.1279634935848,159.20333263790567,1809400
2024-02-02,160.1250762939453,160.84519264666937,158.94407492689848,159.7794198586056,3315900
2024-02-05,158.62725830078125,159.28015685074988,158.0991699731262,159.20334267119944,1775900
2024-02-06,159.5778045654297,159.73143292638446,158.65606370131496,158.82888461928388,1066500
2024-02-07,160.00027465820312,160.32672393595476,159.45299376912618,160.14429208932683,936400
2024-02-08,160.23072814941406,160.31713861399382,159.4433937366443,159.90426419854415,1409600
2024-02-09,160.33633422851562,160.37473399306052,159.52979266500523,160.24031284094323,1374700
2024-02-12,161.37330627441406,161.7765697372469,160.21151192966633,160.422747265075,1605300
2024-02-13,158.93447875976562,160.06746944058702,157.79189180185764,159.7410055591814,2147100
2024-02-14,160.2211151123047,160.30754022655563,159.13614955274303,159.76024465646606,2991200
2024-02-15,162.3238525390625,162.53508787695165,160.75879471310398,160.75879471310398,3218400
2024-02-16,161.87257385253906,162.71751518048217,161.59413526990696,161.94938803242542,3523000
2024-02-20,161.66134643554688,162.17983851246362,161.26769388921528,161.51732899796306,2353400
2024-02-21,162.4102783203125,162.4390818099411,161.29650920278667,161.53654805023072,1162800
2024-02-22,163.71604919433594,164.01370959722502,162.554269668407,162.78469752766966,1948400
2024-02-23,164.1577606201172,164.4938208514225,163.73528992389606,163.88891829539608,2514800
2024-02-26,163.40882873535156,164.5610121361701,163.29361479051175,164.0713382197941,1432600
2024-02-27,163.86009216308594,163.9465026160606,163.3992071122761,163.84088495660072,852800
2024-02-28,163.94651794433594,164.48420256974603,163.33201913660906,163.55285075401525,1530700
2024-02-29,164.4362030029297,164.9546951059558,163.8985183411309,164.75305603237715,1952400
2024-03-01,165.29071044921875,165.36752462267856,164.10972366523615,164.7146261244786,1401200
2024-03-04,165.83802795410156,166.19328073405387,165.2043219270454,165.26192890208551,2013500
2024-03-05,165.2811279296875,166.4333113258818,164.68583634932855,165.45396349706036,1274500
2024-03-06,166.2412872314453,166.8845895211578,165.7708058624882,165.9820411995051,3655700
2024-03-07,167.13424682617188,167.51830310129722,166.79818659733135,167.04782171108207,1604000
2024-03-08,167.12460327148438,168.0559549402002,166.96137865387917,167.36464205928112,1736900
2024-03-11,167.63348388671875,167.67189829711552,166.43328995090548,166.807749872847,1725700
2024-03-12,168.03675842285156,168.29600443238667,167.17262459214237,167.87353379486453,1339400
2024-03-13,168.3152313232422,168.88171944853107,167.83515366096873,168.16160295512086,1325800
2024-03-14,166.99020385742188,168.4112295637917,166.02045230287337,168.21920143873743,3236600
2024-03-15,166.92303466796875,167.42230496482702,166.00127896848997,166.17411457187154,1995700
2024-03-18,167.2782440185547,167.7871251143621,166.71175595353228,167.39345795698475,1402400
2024-03-19,168.08477783203125,168.17118828942301,167.0766118767073,167.15342605576888,1343700
2024-03-20,169.56344604492188,169.6498565129669,167.63352435373267,167.83516342997947,1701700
2024-03-21,170.67242431640625,171.144966001713,170.07452584048116,170.238465270494,1351900
2024-03-22,169.71771240234375,170.98102157876073,169.67912976407598,170.75922291109856,1125200
2024-03-25,169.5152130126953,170.2674126949138,169.48628338760744,169.61165490629952,2038600
2024-03-26,169.38983154296875,169.97809174347552,169.38983154296875,169.88166457050303,1180400
2024-03-27,172.17684936523438,172.17684936523438,170.3831389532792,170.48921915508717,2186800
2024-03-28,172.7265167236328,173.16047577193424,172.2346984308866,172.3697082395796,2190800
2024-04-01,171.8875274658203,172.9483146107261,171.73322633802712,172.89045536654504,1813400
2024-04-02,170.8074493408203,171.2703527649991,170.41207289908021,171.14498124824652,2039800
2024-04-03,170.9617462158203,171.38606698657847,170.460274876291,170.73029450950685,1423300
2024-04-04,169.2837677001953,172.3118578653212,168.94625048974794,171.97434065487383,1333400
2024-04-05,170.4506072998047,170.9038576166392,168.97513787350135,169.33194631719343,3505800
2024-04-08,170.71102905273438,171.09676720681645,170.39278845388134,170.73995867854217,1323900
2024-04-09,170.9810333251953,171.4342837087075,169.6019908541995,171.0871135152719,1516300
2024-04-10,168.5412139892578,169.5345036867251,167.79865261324983,168.87873118564914,1816300
2024-04-11,168.3001251220703,169.12947537868195,167.2296848456875,168.92695328748863,1978300
2024-04-12,165.7059783935547,167.76006987541663,165.23343670236153,167.43217629634097,1803700
2024-04-15,164.5391082763672,167.6829314809088,164.11478749673827,167.23931937994217,4558300
2024-04-16,163.6519012451172,164.73199453173478,163.2179421557909,164.73199453173478,3123600
2024-04-17,163.36257934570312,164.55839105210677,162.83219311367688,164.2690801069323,1641500
2024-04-18,163.52655029296875,164.66448815524964,163.0925764731479,163.87370580487755,1232900
2024-04-19,164.47158813476562,164.91518545983962,163.6904589499906,163.78688611350185,4689100
2024-04-22,165.8506317138672,166.7764238053885,164.39445338461567,165.0695024539718,1340400
2024-04-23,167.4707489013672,167.692547564979,166.18814842923834,166.3713791702517,1765800
2024-04-24,167.4321746826172,167.64433505498843,166.53532696620144,167.08500450191565,1588100
2024-04-25,167.02716064453125,167.35503953568607,165.59027356242518,166.67999043184764,1129000
2024-04-26,166.88250732421875,167.39361696656522,166.26531748921738,166.48711617750806,1773200
2024-04-29,167.65402221679688,167.9336801928057,167.0078879507328,167.24897799434913,1402800
2024-04-30,165.3877410888672,167.20074260959254,165.37810278619142,167.02715015666743,1559900
2024-05-01,165.1273651123047,167.09466782932134,164.70304434138086,165.03093793752788,1371300
2024-05-02,165.96636962890625,166.4099670092208,164.61625673693922,166.17853001600156,1227600
2024-05-03,166.9499969482422,167.49003618885655,166.1302997847974,167.24894619108474,970200
2024-05-06,168.25192260742188,168.29049054022497,167.6636623061365,167.86618441951646,1025800
2024-05-07,168.6376495361328,169.04267902088205,168.48336310025286,168.52193103048094,786900
2024-05-08,168.81121826171875,168.98479599577817,168.08794827320665,168.17473714023635,1000500
2024-05-09,170.33493041992188,170.33493041992188,168.7919483626287,168.9944704596983,919800
2024-05-10,170.5856475830078,170.92317948437153,170.2866983237827,170.7013660794907,999500
2024-05-13,170.4024200439453,171.5789404970004,170.34456079460927,171.01960989514086,908900
2024-05-14,171.09674072265625,171.32819240825935,170.4120533978986,170.94243959892083,1565200
2024-05-15,172.3889923095703,172.5336551419123,171.5885717251697,171.9743245631155,1121200
2024-05-16,172.19613647460938,172.832617669884,172.1672068489121,172.61081896788247,1911400
2024-05-17,172.66868591308594,172.73618347106472,172.05149601243104,172.40830455524105,1322000
2024-05-20,172.07077026367188,173.02549208604816,172.02256402933355,172.6783218519993,834200
2024-05-21,172.32150268554688,172.42758288149025,171.79110170582996,171.93574982985874,1000200
2024-05-22,171.7814483642578,172.44685910647172,171.26068573340973,171.89716685335048,721700
2024-05-23,169.3030548095703,171.97433637533064,169.1584066822592,171.97433637533064,1067400
2024-05-24,170.24810791015625,170.59527809872375,169.87200809878857,169.93952036196612,1051900
2024-05-28,169.17770385742188,170.325294856835,168.57980523855548,170.325294856835,1009300
2024-05-29,167.2682342529297,167.93364498821308,167.15251576504227,167.8757857442694,982700
2024-05-30,168.16510009765625,168.27118028536472,167.15251916316,167.27789067089705,1411900
2024-05-31,170.8460235595703,170.8460235595703,168.1458125782031,168.4447618280571,1555200
2024-06-03,169.7370147705078,171.0099771571943,168.45441408027392,171.0099771571943,1233600
2024-06-04,169.06195068359375,169.5730603107438,168.31938935708732,169.09088030664253,1172300
2024-06-05,169.83343505859375,169.85272637820145,168.52190490961132,169.55377714162609,1265400
2024-06-06,169.55377197265625,170.1806000486266,169.11015992499492,169.544118955664,1217600
2024-06-07,169.2162628173828,170.25777345974691,168.7051531570051,169.11982092430642,796300
2024-06-10,169.65020751953125,169.7177197819529,168.42546621316325,168.81121903778913,1313200
2024-06-11,168.526123046875,168.85530991047676,167.61600602213204,168.85530991047676,1428700
2024-06-12,168.80691528320312,170.40445110282488,168.49708191711005,170.31731600873673,1178400
2024-06-13,168.23565673828125,168.64230193864472,167.26744965922506,168.64230193864472,1392300
2024-06-14,167.29649353027344,167.59665013258143,166.250842892967,167.33523008642106,1490900
2024-06-17,168.17758178710938,168.34217523249657,166.51226427962018,167.03510442253852,1777300
2024-06-18,168.82626342773438,169.03927016674294,168.11947639757014,168.11947639757014,5457100
2024-06-20,169.32008361816406,169.62990224672603,168.39059818513863,168.61328170944907,1236700
2024-06-21,169.3007049560547,169.48466668064103,168.46804620570046,169.320073235924,1671000
2024-06-24,170.70458984375,171.37265510030073,169.5524210417182,169.65892441267073,1501000
2024-06-25,169.4556121826172,170.5303226634682,168.8843587608966,170.47223260077376,1046200
2024-06-26,168.74880981445312,168.97150808562353,168.2550295094692,168.95213980689826,897800
2024-06-27,168.77789306640625,168.835983136984,168.05173763684402,168.74883325744733,781700
2024-06-28,168.92312622070312,169.8913335058456,168.28410586682813,169.24263639764064,2389400
2024-07-01,167.84840393066406,169.91069003291304,167.6063521261248,169.4556314584856,1628100
2024-07-02,168.5067596435547,168.52612792246447,167.6450559029217,167.76125080271217,1223000
2024-07-03,168.51644897460938,169.1457776811314,168.3131189828759,168.78754578114206,761600
2024-07-05,168.26470947265625,168.64230965982964,167.364283939269,168.57454284350018,1358800
2024-07-08,168.45835876464844,169.2910174621741,168.06139030769214,168.555170610515,1249000
2024-07-09,168.4293212890625,169.26198002394025,167.90648115799095,168.41962976247356,1011000
2024-07-10,170.02685546875,170.07526878020533,168.48740967068173,168.671371390011,1029400
2024-07-11,171.89549255371094,172.03104096505987,170.34636996310428,170.51096340733739,1413700
2024-07-12,172.98959350585938,173.86098892488818,172.273114797814,172.38930971788693,937900
2024-07-15,173.6092071533203,174.38377576314102,173.16384017489895,173.415568694282,1614400
2024-07-16,176.59129333496094,176.6687516762208,173.83189717554123,174.10300875678482,1259100
2024-07-17,176.9785614013672,177.820911586826,176.03941414810177,176.03941414810177,1456300
2024-07-18,175.2842254638672,178.14044853056365,175.05186519038426,176.42671764527967,1215400
2024-07-19,174.1223907470703,175.506934816382,173.8609854229306,175.3423413544039,4756000
2024-07-22,175.04214477539062,175.1002496078416,173.4542858160728,174.6258228383278,1755600
2024-07-23,174.33538818359375,175.0905886268638,174.20951651849222,174.8679051047892,1325800
2024-07-24,173.13479614257812,174.7129636278201,173.0573378037829,174.1126799692414,1592200
2024-07-25,173.82223510742188,175.8748296163728,173.03798964970645,173.21225985201244,1832000
2024-07-26,176.23306274414062,176.81397814740768,174.68392545475896,174.87756392251464,1103100
2024-07-29,176.15562438964844,176.57194640387738,175.3423338685944,176.4848112995508,963300
2024-07-30,177.18190002441406,177.57886848271738,176.3298730453568,176.533203037602,1342900
2024-07-31,177.5594940185547,179.05052640629538,177.14317206971612,177.99518424542475,2642700
2024-08-01,175.69085693359375,178.5567415143147,174.98405515351246,177.73377439004253,2107700
